,eol_pk,page_id,resource_pk,resource_id,citation,source,predicate,object_page_id,value_uri,normal_measurement,normal_units_uri,normal_units,measurement,units_uri,units,literal,method,remarks,sample_size,name_en
386,R217-PK102471677,1115098,,133,R217-PK102471677,https://www.gbif.org/occurrence/map?taxon_key=2703459&geometry=POLYGON((-72.841%2018.836%2C%20-73.212%2018.837%2C%20-73.253%2018.966%2C%20-72.841%2018.836))&geometry=POLYGON((-73.448%2019.762%2C%20-73.404%2019.844%2C%20-72.96%2019.909%2C%20-72.825%2019.903%2C%20-72.801%2019.951%2C%20-72.489%2019.821%2C%20-72.317%2019.707%2C%20-72.241%2019.789%2C%20-72.069%2019.7%2C%20-72.051%2019.693%2C%20-71.852%2019.717%2C%20-71.822%2019.648%2C%20-71.758%2019.703%2C%20-71.691%2019.365%2C%20-71.613%2019.202%2C%20-71.882%2018.954%2C%20-71.721%2018.876%2C%20-71.813%2018.633%2C%20-71.878%2018.505%2C%20-71.693%2018.341%2C%20-71.732%2018.096%2C%20-71.925%2018.187%2C%20-72.541%2018.227%2C%20-72.744%2018.179%2C%20-73.366%2018.219%2C%20-73.386%2018.274%2C%20-73.564%2018.26%2C%20-73.614%2018.218%2C%20-73.658%2018.212%2C%20-73.692%2018.24%2C%20-73.787%2018.028%2C%20-74.092%2018.25%2C%20-74.366%2018.296%2C%20-74.478%2018.433%2C%20-74.217%2018.682%2C%20-73.713%2018.578%2C%20-73.718%2018.55%2C%20-73.67%2018.513%2C%20-73.457%2018.534%2C%20-72.691%2018.442%2C%20-72.348%2018.536%2C%20-72.538%2018.776%2C%20-72.699%2019.113%2C%20-72.751%2019.23%2C%20-72.712%2019.29%2C%20-72.714%2019.429%2C%20-72.695%2019.459%2C%20-73.092%2019.645%2C%20-73.448%2019.762)),http://eol.org/schema/terms/Present,,http://www.geonames.org/3723988,,,,,,,http://www.geonames.org/3723988,,,2,
387,R216-PK102458794,1115098,,132,R216-PK102458794,https://www.gbif.org/occurrence/map?taxon_key=2703459&geometry=POLYGON((-60%205.087%2C%20-60.203%205.265%2C%20-61.385%205.925%2C%20-61.099%206.271%2C%20-61.213%206.568%2C%20-60.9%206.752%2C%20-60.431%206.938%2C%20-60.272%207.065%2C%20-60.546%207.127%2C%20-60.731%207.534%2C%20-60.377%207.809%2C%20-59.981%208.171%2C%20-59.834%208.36%2C%20-59.687%208.374%2C%20-58.714%207.584%2C%20-58.485%207.366%2C%20-58.592%206.797%2C%20-58.403%206.877%2C%20-58.03%206.814%2C%20-57.494%206.325%2C%20-57.146%205.999%2C%20-57.299%205.3%2C%20-57.24%205.256%2C%20-57.34%205.071%2C%20-57.766%204.933%2C%20-57.846%204.631%2C%20-57.92%203.881%2C%20-57.673%203.382%2C%20-57.295%203.129%2C%20-57.181%202.945%2C%20-57.124%202.821%2C%20-56.995%202.504%2C%20-56.707%202.034%2C%20-56.724%201.92%2C%20-57.085%202.021%2C%20-57.434%201.895%2C%20-57.919%201.645%2C%20-58.13%201.501%2C%20-58.382%201.471%2C%20-58.507%201.264%2C%20-58.904%201.234%2C%20-59.549%201.729%2C%20-59.754%201.863%2C%20-59.992%202.825%2C%20-59.849%203.601%2C%20-59.594%203.796%2C%20-59.655%204.078%2C%20-59.674%204.382%2C%20-60.03%204.704%2C%20-60%205.087)),http://eol.org/schema/terms/Present,,http://www.geonames.org/3378535,,,,,,,http://www.geonames.org/3378535,,,3,
388,R215-PK102358887,1115098,,131,R215-PK102358887,https://www.gbif.org/occurrence/map?taxon_key=2703459&geometry=POLYGON((-13.709%2012.676%2C%20-12.888%2012.541%2C%20-12.45%2012.392%2C%20-11.46%2012.441%2C%20-11.312%2012.021%2C%20-10.79%2012.109%2C%20-10.516%2012.113%2C%20-9.883%2012.057%2C%20-9.34%2012.243%2C%20-9.162%2012.486%2C%20-8.897%2012.152%2C%20-8.692%2011.636%2C%20-8.376%2011.367%2C%20-8.479%2011.289%2C%20-8.515%2010.972%2C%20-8.276%2010.853%2C%20-8.12%2010.422%2C%20-8.017%2010.097%2C%20-8.101%209.833%2C%20-7.92%209.187%2C%20-7.961%208.81%2C%20-7.745%208.373%2C%20-7.938%208.501%2C%20-8.069%208.162%2C%20-7.948%208.007%2C%20-8.071%207.79%2C%20-8.565%207.626%2C%20-8.709%207.508%2C%20-9.104%207.194%2C%20-9.357%207.612%2C%20-9.52%208.179%2C%20-9.628%208.459%2C%20-10.055%208.421%2C%20-10.386%208.493%2C%20-10.622%208.542%2C%20-10.733%209.084%2C%20-10.827%209.518%2C%20-11.886%209.997%2C%20-12.432%209.882%2C%20-12.687%209.409%2C%20-12.992%209.113%2C%20-13.25%209.16%2C%20-13.413%209.279%2C%20-13.554%209.5%2C%20-13.663%209.83%2C%20-13.684%209.938%2C%20-14.032%2010.104%2C%20-14.138%2010.047%2C%20-14.456%2010.208%2C%20-14.667%2010.475%2C%20-14.723%2010.699%2C%20-14.754%2010.836%2C%20-14.659%2011.03%2C%20-14.665%2011.507%2C%20-14.089%2011.631%2C%20-13.713%2011.71%2C%20-13.857%2012.244%2C%20-13.637%2012.45%2C%20-13.709%2012.676)),http://eol.org/schema/terms/Present,,http://www.geonames.org/2420477,,,,,,,http://www.geonames.org/2420477,,,39,
389,R215-PK102359535,1115166,,131,R215-PK102359535,https://www.gbif.org/occurrence/map?taxon_key=2705181&geometry=POLYGON((-13.709%2012.676%2C%20-12.888%2012.541%2C%20-12.45%2012.392%2C%20-11.46%2012.441%2C%20-11.312%2012.021%2C%20-10.79%2012.109%2C%20-10.516%2012.113%2C%20-9.883%2012.057%2C%20-9.34%2012.243%2C%20-9.162%2012.486%2C%20-8.897%2012.152%2C%20-8.692%2011.636%2C%20-8.376%2011.367%2C%20-8.479%2011.289%2C%20-8.515%2010.972%2C%20-8.276%2010.853%2C%20-8.12%2010.422%2C%20-8.017%2010.097%2C%20-8.101%209.833%2C%20-7.92%209.187%2C%20-7.961%208.81%2C%20-7.745%208.373%2C%20-7.938%208.501%2C%20-8.069%208.162%2C%20-7.948%208.007%2C%20-8.071%207.79%2C%20-8.565%207.626%2C%20-8.709%207.508%2C%20-9.104%207.194%2C%20-9.357%207.612%2C%20-9.52%208.179%2C%20-9.628%208.459%2C%20-10.055%208.421%2C%20-10.386%208.493%2C%20-10.622%208.542%2C%20-10.733%209.084%2C%20-10.827%209.518%2C%20-11.886%209.997%2C%20-12.432%209.882%2C%20-12.687%209.409%2C%20-12.992%209.113%2C%20-13.25%209.16%2C%20-13.413%209.279%2C%20-13.554%209.5%2C%20-13.663%209.83%2C%20-13.684%209.938%2C%20-14.032%2010.104%2C%20-14.138%2010.047%2C%20-14.456%2010.208%2C%20-14.667%2010.475%2C%20-14.723%2010.699%2C%20-14.754%2010.836%2C%20-14.659%2011.03%2C%20-14.665%2011.507%2C%20-14.089%2011.631%2C%20-13.713%2011.71%2C%20-13.857%2012.244%2C%20-13.637%2012.45%2C%20-13.709%2012.676)),http://eol.org/schema/terms/Present,,http://www.geonames.org/2420477,,,,,,,http://www.geonames.org/2420477,,,13,
390,R214-PK102358171,1115098,,137,R214-PK102358171,https://www.gbif.org/occurrence/map?taxon_key=2703459&geometry=POLYGON((-15%2011.593%2C%20-15.109%2011.679%2C%20-15.19%2011.725%2C%20-15.316%2011.716%2C%20-15.343%2011.684%2C%20-15.404%2011.57%2C%20-15.432%2011.544%2C%20-15.556%2011.718%2C%20-15.029%2011.923%2C%20-15.409%2011.965%2C%20-15.827%2011.817%2C%20-15.881%2011.945%2C%20-16.386%2012.071%2C%20-16.255%2012.157%2C%20-16.473%2012.177%2C%20-16.39%2012.361%2C%20-13.709%2012.676%2C%20-13.865%2012.28%2C%20-13.706%2012.004%2C%20-13.88%2011.669%2C%20-14.516%2011.499%2C%20-15.034%2010.992%2C%20-15.229%2011.074%2C%20-15.428%2011.24%2C%20-15.386%2011.486%2C%20-15.288%2011.534%2C%20-15.251%2011.571%2C%20-15.212%2011.639%2C%20-15.123%2011.538%2C%20-15%2011.593)),http://eol.org/schema/terms/Present,,http://www.geonames.org/2372248,,,,,,,http://www.geonames.org/2372248,,,1,
391,R366-PK102355572,583954,,262,R366-PK102355572,https://www.gbif.org/occurrence/map?taxon_key=3052436&&country=GG,http://eol.org/schema/terms/Present,,http://www.geonames.org/3042362,,,,,,,http://www.geonames.org/3042362,,,3,
392,R404-PK102353223,1115166,,299,R404-PK102353223,https://www.gbif.org/occurrence/map?taxon_key=4105407&geometry=POLYGON((-92.068%2015.072%2C%20-92.208%2015.284%2C%20-91.725%2016.08%2C%20-90.423%2016.097%2C%20-90.458%2016.272%2C%20-90.386%2016.408%2C%20-90.626%2016.574%2C%20-90.657%2016.637%2C%20-90.98%2016.854%2C%20-91.275%2017.172%2C%20-91.438%2017.25%2C%20-90.988%2017.25%2C%20-90.982%2017.815%2C%20-89.154%2017.814%2C%20-89.222%2015.89%2C%20-88.571%2015.966%2C%20-88.231%2015.72%2C%20-88.967%2015.137%2C%20-89.156%2015.072%2C%20-89.225%2014.873%2C%20-89.155%2014.572%2C%20-89.369%2014.444%2C%20-89.585%2014.316%2C%20-89.849%2014.071%2C%20-90.049%2013.91%2C%20-90.14%2013.75%2C%20-90.622%2013.92%2C%20-91.197%2013.891%2C%20-91.781%2014.184%2C%20-92.227%2014.527%2C%20-92.136%2014.668%2C%20-92.169%2014.838%2C%20-92.131%2015.019%2C%20-92.068%2015.072)),http://eol.org/schema/terms/Present,,http://www.geonames.org/3595528,,,,,,,http://www.geonames.org/3595528,,,1,
393,R404-PK102348001,1115166,,299,R404-PK102348001,https://www.gbif.org/occurrence/map?taxon_key=2705181&geometry=POLYGON((-92.068%2015.072%2C%20-92.208%2015.284%2C%20-91.725%2016.08%2C%20-90.423%2016.097%2C%20-90.458%2016.272%2C%20-90.386%2016.408%2C%20-90.626%2016.574%2C%20-90.657%2016.637%2C%20-90.98%2016.854%2C%20-91.275%2017.172%2C%20-91.438%2017.25%2C%20-90.988%2017.25%2C%20-90.982%2017.815%2C%20-89.154%2017.814%2C%20-89.222%2015.89%2C%20-88.571%2015.966%2C%20-88.231%2015.72%2C%20-88.967%2015.137%2C%20-89.156%2015.072%2C%20-89.225%2014.873%2C%20-89.155%2014.572%2C%20-89.369%2014.444%2C%20-89.585%2014.316%2C%20-89.849%2014.071%2C%20-90.049%2013.91%2C%20-90.14%2013.75%2C%20-90.622%2013.92%2C%20-91.197%2013.891%2C%20-91.781%2014.184%2C%20-92.227%2014.527%2C%20-92.136%2014.668%2C%20-92.169%2014.838%2C%20-92.131%2015.019%2C%20-92.068%2015.072)),http://eol.org/schema/terms/Present,,http://www.geonames.org/3595528,,,,,,,http://www.geonames.org/3595528,,,1,
394,R212-PK102278747,583954,,129,R212-PK102278747,https://www.gbif.org/occurrence/map?taxon_key=3052436&geometry=POLYGON((19.621%2038.496%2C%2019.16%2039.993%2C%2020.214%2039.656%2C%2020.678%2040.096%2C%2021.247%2040.88%2C%2023.884%2041.442%2C%2025.905%2041.36%2C%2026.499%2041.705%2C%2025.993%2040.78%2C%2025.576%2040.279%2C%2025.905%2039.385%2C%2026.608%2039.385%2C%2026.696%2038.891%2C%2026.235%2038.702%2C%2026.257%2038.203%2C%2027.092%2037.805%2C%2027.18%2037.212%2C%2027.465%2036.58%2C%2028.41%2036.509%2C%2027.883%2035.764%2C%2026.916%2035.173%2C%2025.905%2034.723%2C%2024.038%2034.615%2C%2022.763%2035.585%2C%2021.137%2036.562%2C%2020.302%2037.718%2C%2019.621%2038.496)),http://eol.org/schema/terms/Present,,http://www.geonames.org/390903,,,,,,,http://www.geonames.org/390903,,,191,
395,R211-PK102248886,1115098,,128,R211-PK102248886,https://www.gbif.org/occurrence/map?taxon_key=2703459&geometry=POLYGON((-0.112%2011.09%2C%200.032%2010.985%2C%20-0.064%2010.641%2C%200.193%2010.397%2C%200.319%2010.305%2C%200.348%2010.096%2C%200.353%2010.029%2C%200.315%209.725%2C%200.238%209.57%2C%200.306%209.503%2C%200.273%209.422%2C%200.447%209.494%2C%200.453%209.047%2C%200.382%208.749%2C%200.644%208.492%2C%200.725%208.284%2C%200.617%207.705%2C%200.502%207.464%2C%200.646%207.39%2C%200.6%207.013%2C%200.558%206.914%2C%200.645%206.746%2C%200.737%206.577%2C%200.904%206.321%2C%201.086%206.162%2C%201.192%206.104%2C%200.925%205.784%2C%20-0.131%205.561%2C%20-0.809%205.214%2C%20-1.247%205.101%2C%20-1.752%204.876%2C%20-2.092%204.737%2C%20-3.111%205.094%2C%20-2.728%205.138%2C%20-2.726%205.379%2C%20-2.862%205.656%2C%20-2.957%205.709%2C%20-3.018%205.862%2C%20-3.177%206.243%2C%20-3.197%206.714%2C%20-2.954%207.235%2C%20-2.781%207.95%2C%20-2.673%208.027%2C%20-2.619%208.149%2C%20-2.656%208.999%2C%20-2.776%209.133%2C%20-2.722%209.309%2C%20-2.69%209.496%2C%20-2.754%209.642%2C%20-2.736%209.828%2C%20-2.763%2010.239%2C%20-2.776%2010.418%2C%20-2.946%2010.63%2C%20-2.834%2011.004%2C%20-1.432%2011.018%2C%20-0.814%2011.003%2C%20-0.621%2010.902%2C%20-0.438%2011.03%2C%20-0.361%2011.068%2C%20-0.273%2011.173%2C%20-0.112%2011.09)),http://eol.org/schema/terms/Present,,http://www.geonames.org/2300660,,,,,,,http://www.geonames.org/2300660,,,274,
396,R211-PK102249328,1115166,,128,R211-PK102249328,https://www.gbif.org/occurrence/map?taxon_key=2705181&geometry=POLYGON((-0.112%2011.09%2C%200.032%2010.985%2C%20-0.064%2010.641%2C%200.193%2010.397%2C%200.319%2010.305%2C%200.348%2010.096%2C%200.353%2010.029%2C%200.315%209.725%2C%200.238%209.57%2C%200.306%209.503%2C%200.273%209.422%2C%200.447%209.494%2C%200.453%209.047%2C%200.382%208.749%2C%200.644%208.492%2C%200.725%208.284%2C%200.617%207.705%2C%200.502%207.464%2C%200.646%207.39%2C%200.6%207.013%2C%200.558%206.914%2C%200.645%206.746%2C%200.737%206.577%2C%200.904%206.321%2C%201.086%206.162%2C%201.192%206.104%2C%200.925%205.784%2C%20-0.131%205.561%2C%20-0.809%205.214%2C%20-1.247%205.101%2C%20-1.752%204.876%2C%20-2.092%204.737%2C%20-3.111%205.094%2C%20-2.728%205.138%2C%20-2.726%205.379%2C%20-2.862%205.656%2C%20-2.957%205.709%2C%20-3.018%205.862%2C%20-3.177%206.243%2C%20-3.197%206.714%2C%20-2.954%207.235%2C%20-2.781%207.95%2C%20-2.673%208.027%2C%20-2.619%208.149%2C%20-2.656%208.999%2C%20-2.776%209.133%2C%20-2.722%209.309%2C%20-2.69%209.496%2C%20-2.754%209.642%2C%20-2.736%209.828%2C%20-2.763%2010.239%2C%20-2.776%2010.418%2C%20-2.946%2010.63%2C%20-2.834%2011.004%2C%20-1.432%2011.018%2C%20-0.814%2011.003%2C%20-0.621%2010.902%2C%20-0.438%2011.03%2C%20-0.361%2011.068%2C%20-0.273%2011.173%2C%20-0.112%2011.09)),http://eol.org/schema/terms/Present,,http://www.geonames.org/2300660,,,,,,,http://www.geonames.org/2300660,,,103,
397,R210-PK102230103,1115098,,127,R210-PK102230103,https://www.gbif.org/occurrence/map?taxon_key=2703459&geometry=POLYGON((11.894%2047.608%2C%2011.421%2047.445%2C%2010.59%2047.509%2C%2010.239%2047.323%2C%209.801%2047.596%2C%209.108%2047.691%2C%208.727%2047.762%2C%208.052%2047.591%2C%207.512%2047.697%2C%207.733%2048.397%2C%208.096%2048.951%2C%207.035%2049.191%2C%206.566%2049.348%2C%206.517%2049.724%2C%206.193%2050.182%2C%206.351%2050.488%2C%206.039%2050.718%2C%206.026%2050.983%2C%206.139%2051.173%2C%206.212%2051.513%2C%205.945%2051.824%2C%206.76%2051.944%2C%207.026%2052.287%2C%206.681%2052.553%2C%207.087%2052.85%2C%207.141%2053.324%2C%206.558%2053.677%2C%207.877%2053.975%2C%208.129%2054.233%2C%208.096%2054.882%2C%208.396%2055.046%2C%209.344%2054.8%2C%2010.239%2054.8%2C%2010.722%2054.667%2C%2011.359%2054.54%2C%2011.7%2054.335%2C%2012.546%2054.591%2C%2013.705%2054.784%2C%2014.227%2053.865%2C%2014.349%2053.055%2C%2014.635%2052.492%2C%2015.007%2051.268%2C%2014.776%2050.861%2C%2014.408%2051.019%2C%2013.901%2050.793%2C%2012.948%2050.404%2C%2012.216%2050.183%2C%2012.522%2049.687%2C%2013.029%2049.304%2C%2013.58%2048.971%2C%2013.838%2048.701%2C%2013.439%2048.43%2C%2013.003%2047.85%2C%2012.794%2047.557%2C%2012.44%2047.695%2C%2011.894%2047.608)),http://eol.org/schema/terms/Present,,http://www.geonames.org/2921044,,,,,,,http://www.geonames.org/2921044,,,1,
398,R210-PK102215031,1115166,,127,R210-PK102215031,https://www.gbif.org/occurrence/map?taxon_key=6059365&geometry=POLYGON((11.894%2047.608%2C%2011.421%2047.445%2C%2010.59%2047.509%2C%2010.239%2047.323%2C%209.801%2047.596%2C%209.108%2047.691%2C%208.727%2047.762%2C%208.052%2047.591%2C%207.512%2047.697%2C%207.733%2048.397%2C%208.096%2048.951%2C%207.035%2049.191%2C%206.566%2049.348%2C%206.517%2049.724%2C%206.193%2050.182%2C%206.351%2050.488%2C%206.039%2050.718%2C%206.026%2050.983%2C%206.139%2051.173%2C%206.212%2051.513%2C%205.945%2051.824%2C%206.76%2051.944%2C%207.026%2052.287%2C%206.681%2052.553%2C%207.087%2052.85%2C%207.141%2053.324%2C%206.558%2053.677%2C%207.877%2053.975%2C%208.129%2054.233%2C%208.096%2054.882%2C%208.396%2055.046%2C%209.344%2054.8%2C%2010.239%2054.8%2C%2010.722%2054.667%2C%2011.359%2054.54%2C%2011.7%2054.335%2C%2012.546%2054.591%2C%2013.705%2054.784%2C%2014.227%2053.865%2C%2014.349%2053.055%2C%2014.635%2052.492%2C%2015.007%2051.268%2C%2014.776%2050.861%2C%2014.408%2051.019%2C%2013.901%2050.793%2C%2012.948%2050.404%2C%2012.216%2050.183%2C%2012.522%2049.687%2C%2013.029%2049.304%2C%2013.58%2048.971%2C%2013.838%2048.701%2C%2013.439%2048.43%2C%2013.003%2047.85%2C%2012.794%2047.557%2C%2012.44%2047.695%2C%2011.894%2047.608)),http://eol.org/schema/terms/Present,,http://www.geonames.org/2921044,,,,,,,http://www.geonames.org/2921044,,,2,
399,R210-PK102165781,1115166,,127,R210-PK102165781,https://www.gbif.org/occurrence/map?taxon_key=2705181&geometry=POLYGON((11.894%2047.608%2C%2011.421%2047.445%2C%2010.59%2047.509%2C%2010.239%2047.323%2C%209.801%2047.596%2C%209.108%2047.691%2C%208.727%2047.762%2C%208.052%2047.591%2C%207.512%2047.697%2C%207.733%2048.397%2C%208.096%2048.951%2C%207.035%2049.191%2C%206.566%2049.348%2C%206.517%2049.724%2C%206.193%2050.182%2C%206.351%2050.488%2C%206.039%2050.718%2C%206.026%2050.983%2C%206.139%2051.173%2C%206.212%2051.513%2C%205.945%2051.824%2C%206.76%2051.944%2C%207.026%2052.287%2C%206.681%2052.553%2C%207.087%2052.85%2C%207.141%2053.324%2C%206.558%2053.677%2C%207.877%2053.975%2C%208.129%2054.233%2C%208.096%2054.882%2C%208.396%2055.046%2C%209.344%2054.8%2C%2010.239%2054.8%2C%2010.722%2054.667%2C%2011.359%2054.54%2C%2011.7%2054.335%2C%2012.546%2054.591%2C%2013.705%2054.784%2C%2014.227%2053.865%2C%2014.349%2053.055%2C%2014.635%2052.492%2C%2015.007%2051.268%2C%2014.776%2050.861%2C%2014.408%2051.019%2C%2013.901%2050.793%2C%2012.948%2050.404%2C%2012.216%2050.183%2C%2012.522%2049.687%2C%2013.029%2049.304%2C%2013.58%2048.971%2C%2013.838%2048.701%2C%2013.439%2048.43%2C%2013.003%2047.85%2C%2012.794%2047.557%2C%2012.44%2047.695%2C%2011.894%2047.608)),http://eol.org/schema/terms/Present,,http://www.geonames.org/2921044,,,,,,,http://www.geonames.org/2921044,,,41,
400,R210-PK102159651,1276830,,127,R210-PK102159651,https://www.gbif.org/occurrence/map?taxon_key=6362904&geometry=POLYGON((11.894%2047.608%2C%2011.421%2047.445%2C%2010.59%2047.509%2C%2010.239%2047.323%2C%209.801%2047.596%2C%209.108%2047.691%2C%208.727%2047.762%2C%208.052%2047.591%2C%207.512%2047.697%2C%207.733%2048.397%2C%208.096%2048.951%2C%207.035%2049.191%2C%206.566%2049.348%2C%206.517%2049.724%2C%206.193%2050.182%2C%206.351%2050.488%2C%206.039%2050.718%2C%206.026%2050.983%2C%206.139%2051.173%2C%206.212%2051.513%2C%205.945%2051.824%2C%206.76%2051.944%2C%207.026%2052.287%2C%206.681%2052.553%2C%207.087%2052.85%2C%207.141%2053.324%2C%206.558%2053.677%2C%207.877%2053.975%2C%208.129%2054.233%2C%208.096%2054.882%2C%208.396%2055.046%2C%209.344%2054.8%2C%2010.239%2054.8%2C%2010.722%2054.667%2C%2011.359%2054.54%2C%2011.7%2054.335%2C%2012.546%2054.591%2C%2013.705%2054.784%2C%2014.227%2053.865%2C%2014.349%2053.055%2C%2014.635%2052.492%2C%2015.007%2051.268%2C%2014.776%2050.861%2C%2014.408%2051.019%2C%2013.901%2050.793%2C%2012.948%2050.404%2C%2012.216%2050.183%2C%2012.522%2049.687%2C%2013.029%2049.304%2C%2013.58%2048.971%2C%2013.838%2048.701%2C%2013.439%2048.43%2C%2013.003%2047.85%2C%2012.794%2047.557%2C%2012.44%2047.695%2C%2011.894%2047.608)),http://eol.org/schema/terms/Present,,http://www.geonames.org/2921044,,,,,,,http://www.geonames.org/2921044,,,74,
401,R210-PK102142239,583954,,127,R210-PK102142239,https://www.gbif.org/occurrence/map?taxon_key=3052436&geometry=POLYGON((11.894%2047.608%2C%2011.421%2047.445%2C%2010.59%2047.509%2C%2010.239%2047.323%2C%209.801%2047.596%2C%209.108%2047.691%2C%208.727%2047.762%2C%208.052%2047.591%2C%207.512%2047.697%2C%207.733%2048.397%2C%208.096%2048.951%2C%207.035%2049.191%2C%206.566%2049.348%2C%206.517%2049.724%2C%206.193%2050.182%2C%206.351%2050.488%2C%206.039%2050.718%2C%206.026%2050.983%2C%206.139%2051.173%2C%206.212%2051.513%2C%205.945%2051.824%2C%206.76%2051.944%2C%207.026%2052.287%2C%206.681%2052.553%2C%207.087%2052.85%2C%207.141%2053.324%2C%206.558%2053.677%2C%207.877%2053.975%2C%208.129%2054.233%2C%208.096%2054.882%2C%208.396%2055.046%2C%209.344%2054.8%2C%2010.239%2054.8%2C%2010.722%2054.667%2C%2011.359%2054.54%2C%2011.7%2054.335%2C%2012.546%2054.591%2C%2013.705%2054.784%2C%2014.227%2053.865%2C%2014.349%2053.055%2C%2014.635%2052.492%2C%2015.007%2051.268%2C%2014.776%2050.861%2C%2014.408%2051.019%2C%2013.901%2050.793%2C%2012.948%2050.404%2C%2012.216%2050.183%2C%2012.522%2049.687%2C%2013.029%2049.304%2C%2013.58%2048.971%2C%2013.838%2048.701%2C%2013.439%2048.43%2C%2013.003%2047.85%2C%2012.794%2047.557%2C%2012.44%2047.695%2C%2011.894%2047.608)),http://eol.org/schema/terms/Present,,http://www.geonames.org/2921044,,,,,,,http://www.geonames.org/2921044,,,14365,
402,R209-PK102134342,583954,,126,R209-PK102134342,https://www.gbif.org/occurrence/map?taxon_key=3052436&geometry=POLYGON((41.438%2042.735%2C%2041.041%2042.993%2C%2040.857%2043.077%2C%2040.395%2043.172%2C%2040.28%2043.187%2C%2040.01%2043.383%2C%2040.268%2043.586%2C%2040.669%2043.558%2C%2041.312%2043.334%2C%2041.425%2043.306%2C%2041.82%2043.204%2C%2042.058%2043.194%2C%2042.683%2043.137%2C%2042.882%2043.182%2C%2043.562%2042.866%2C%2043.73%2042.636%2C%2043.971%2042.562%2C%2044.323%2042.713%2C%2044.511%2042.751%2C%2044.778%2042.625%2C%2045.156%2042.702%2C%2045.471%2042.555%2C%2045.745%2042.305%2C%2045.613%2042.211%2C%2045.94%2042.026%2C%2046.309%2041.937%2C%2046.415%2041.88%2C%2046.29%2041.778%2C%2046.342%2041.499%2C%2046.726%2041.286%2C%2046.636%2041.102%2C%2046.5%2041.053%2C%2045.944%2041.18%2C%2045.676%2041.31%2C%2045.307%2041.468%2C%2044.814%2041.301%2C%2044.865%2041.211%2C%2044.58%2041.186%2C%2044.516%2041.231%2C%2044.177%2041.244%2C%2043.844%2041.165%2C%2043.471%2041.13%2C%2043.227%2041.176%2C%2043.124%2041.254%2C%2043.025%2041.378%2C%2042.81%2041.493%2C%2042.602%2041.584%2C%2041.977%2041.525%2C%2041.547%2041.527%2C%2041.716%2041.706%2C%2041.758%2042.009%2C%2041.555%2042.399%2C%2041.438%2042.735)),http://eol.org/schema/terms/Present,,http://www.geonames.org/614540,,,,,,,http://www.geonames.org/614540,,,27,
403,R330-PK102122374,1115098,,742,R330-PK102122374,https://www.gbif.org/occurrence/map?taxon_key=2703459&&country=GM,http://eol.org/schema/terms/Present,,http://www.geonames.org/2413451,,,,,,,http://www.geonames.org/2413451,,,371,
404,R330-PK102122824,1115166,,742,R330-PK102122824,https://www.gbif.org/occurrence/map?taxon_key=2705181&&country=GM,http://eol.org/schema/terms/Present,,http://www.geonames.org/2413451,,,,,,,http://www.geonames.org/2413451,,,42,
